Gene stable ID	Chromosome/scaffold name	Gene start(bp)	Gene end(bp)	GOSlim GOA Accession(s)	GOSlim GOA Description	GOSlim_domain	HN-score(HN5)	name
ENSG00000008513	8	133454848	133571926	GO:0006486	protein glycosylation	biological_process	-16	ST3GAL1
ENSG00000008513	8	133454848	133571926	GO:0003824	catalytic activity	molecular_function	-16	ST3GAL1
ENSG00000204444	6	31652416	31658210	GO:0065003	protein-containing complex assembly	biological_process	-16	APOM
ENSG00000008513	8	133454848	133571926	GO:0043226	organelle	cellular_component	-16	ST3GAL1
ENSG00000204444	6	31652416	31658210	GO:0005215	transporter activity	molecular_function	-16	APOM
ENSG00000163823	3	46201711	46208313	GO:0016787	hydrolase activity	molecular_function	-16	CCR1
ENSG00000119574	19	58513530	58538911	GO:0006351	DNA-templated transcription	biological_process	-16	ZBTB45
ENSG00000148840	10	102132994	102150333	GO:0006355	regulation of DNA-templated transcription	biological_process	-16	PPRC1
ENSG00000148840	10	102132994	102150333	GO:0006351	DNA-templated transcription	biological_process	-16	PPRC1
ENSG00000119574	19	58513530	58538911	GO:0006355	regulation of DNA-templated transcription	biological_process	-16	ZBTB45
ENSG00000119574	19	58513530	58538911	GO:0002376	immune system process	biological_process	-16	ZBTB45
ENSG00000163823	3	46201711	46208313	GO:0023052	signaling	biological_process	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0060089	molecular transducer activity	molecular_function	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0002376	immune system process	biological_process	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0006954	inflammatory response	biological_process	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0048870	cell motility	biological_process	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0005886	plasma membrane	cellular_component	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0016192	vesicle-mediated transport	biological_process	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0003824	catalytic activity	molecular_function	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0055065	metal ion homeostasis	biological_process	-16	CCR1
ENSG00000148840	10	102132994	102150333	GO:0043226	organelle	cellular_component	-16	PPRC1
ENSG00000163823	3	46201711	46208313	GO:0007155	cell adhesion	biological_process	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0048856	anatomical structure development	biological_process	-16	CCR1
ENSG00000163823	3	46201711	46208313	GO:0030154	cell differentiation	biological_process	-16	CCR1
ENSG00000163825	3	46494611	46500950	GO:0006886	intracellular protein transport	biological_process	-16	RTP3
ENSG00000163825	3	46494611	46500950	GO:0050877	nervous system process	biological_process	-16	RTP3
ENSG00000163825	3	46494611	46500950	GO:0061024	membrane organization	biological_process	-16	RTP3
ENSG00000138604	15	69160584	69272217	GO:0006790	sulfur compound metabolic process	biological_process	-16	GLCE
ENSG00000138604	15	69160584	69272217	GO:0005794	Golgi apparatus	cellular_component	-16	GLCE
ENSG00000138604	15	69160584	69272217	GO:0043226	organelle	cellular_component	-16	GLCE
ENSG00000138604	15	69160584	69272217	GO:1901135	carbohydrate derivative metabolic process	biological_process	-16	GLCE
ENSG00000138604	15	69160584	69272217	GO:0016853	isomerase activity	molecular_function	-16	GLCE
ENSG00000138604	15	69160584	69272217	GO:0003824	catalytic activity	molecular_function	-16	GLCE
ENSG00000204444	6	31652416	31658210	GO:0008289	lipid binding	molecular_function	-16	APOM
ENSG00000119574	19	58513530	58538911	GO:0048856	anatomical structure development	biological_process	-16	ZBTB45
ENSG00000119574	19	58513530	58538911	GO:0003677	DNA binding	molecular_function	-16	ZBTB45
ENSG00000119574	19	58513530	58538911	GO:0005634	nucleus	cellular_component	-16	ZBTB45
ENSG00000119574	19	58513530	58538911	GO:0043226	organelle	cellular_component	-16	ZBTB45
ENSG00000223658	2	43675151	43676429	GO:0003824	catalytic activity	molecular_function	-16	C1GALT1C1L
ENSG00000223658	2	43675151	43676429	GO:0016740	transferase activity	molecular_function	-16	C1GALT1C1L
ENSG00000223658	2	43675151	43676429	GO:0140096	catalytic activity, acting on a protein	molecular_function	-16	C1GALT1C1L
ENSG00000223658	2	43675151	43676429	GO:1901135	carbohydrate derivative metabolic process	biological_process	-16	C1GALT1C1L
ENSG00000223658	2	43675151	43676429	GO:0036211	protein modification process	biological_process	-16	C1GALT1C1L
ENSG00000223658	2	43675151	43676429	GO:0006486	protein glycosylation	biological_process	-16	C1GALT1C1L
ENSG00000176909	19	48712725	48719725	GO:0043226	organelle	cellular_component	-16	MAMSTR
ENSG00000176909	19	48712725	48719725	GO:0005634	nucleus	cellular_component	-16	MAMSTR
ENSG00000176909	19	48712725	48719725	GO:0006351	DNA-templated transcription	biological_process	-16	MAMSTR
ENSG00000176909	19	48712725	48719725	GO:0006355	regulation of DNA-templated transcription	biological_process	-16	MAMSTR
ENSG00000176909	19	48712725	48719725	GO:0140110	transcription regulator activity	molecular_function	-16	MAMSTR
ENSG00000176909	19	48712725	48719725	GO:0048856	anatomical structure development	biological_process	-16	MAMSTR
ENSG00000176909	19	48712725	48719725	GO:0030154	cell differentiation	biological_process	-16	MAMSTR
ENSG00000151117	11	18693122	18704785	GO:0016787	hydrolase activity	molecular_function	-16	TMEM86A
ENSG00000151117	11	18693122	18704785	GO:0003824	catalytic activity	molecular_function	-16	TMEM86A
ENSG00000205923	16	2530035	2531417	GO:0048856	anatomical structure development	biological_process	-16	CEMP1
ENSG00000205923	16	2530035	2531417	GO:0030154	cell differentiation	biological_process	-16	CEMP1
ENSG00000205923	16	2530035	2531417	GO:0005654	nucleoplasm	cellular_component	-16	CEMP1
ENSG00000205923	16	2530035	2531417	GO:0005634	nucleus	cellular_component	-16	CEMP1
ENSG00000205923	16	2530035	2531417	GO:0043226	organelle	cellular_component	-16	CEMP1
ENSG00000014138	11	65261913	65305959	GO:0003677	DNA binding	molecular_function	-16	POLA2
ENSG00000183671	2	206175316	206218047	GO:0023052	signaling	biological_process	-16	CMKLR2
ENSG00000183671	2	206175316	206218047	GO:0060089	molecular transducer activity	molecular_function	-16	CMKLR2
ENSG00000183671	2	206175316	206218047	GO:0043226	organelle	cellular_component	-16	CMKLR2
ENSG00000183671	2	206175316	206218047	GO:0005634	nucleus	cellular_component	-16	CMKLR2
ENSG00000183671	2	206175316	206218047	GO:0005654	nucleoplasm	cellular_component	-16	CMKLR2
ENSG00000183671	2	206175316	206218047	GO:0005886	plasma membrane	cellular_component	-16	CMKLR2
ENSG00000148840	10	102132994	102150333	GO:0005634	nucleus	cellular_component	-16	PPRC1
ENSG00000148840	10	102132994	102150333	GO:0005654	nucleoplasm	cellular_component	-16	PPRC1
ENSG00000148840	10	102132994	102150333	GO:0140110	transcription regulator activity	molecular_function	-16	PPRC1
ENSG00000275714	6	26020451	26020958	GO:0065003	protein-containing complex assembly	biological_process	-16	H3C1
ENSG00000155846	5	149730298	149855022	GO:0023052	signaling	biological_process	-16	PPARGC1B
ENSG00000155846	5	149730298	149855022	GO:0140053	mitochondrial gene expression	biological_process	-16	PPARGC1B
ENSG00000155846	5	149730298	149855022	GO:0007010	cytoskeleton organization	biological_process	-16	PPARGC1B
ENSG00000155846	5	149730298	149855022	GO:0002376	immune system process	biological_process	-16	PPARGC1B
ENSG00000148840	10	102132994	102150333	GO:0003723	RNA binding	molecular_function	-16	PPRC1
ENSG00000155846	5	149730298	149855022	GO:0030154	cell differentiation	biological_process	-16	PPARGC1B
ENSG00000275714	6	26020451	26020958	GO:0003677	DNA binding	molecular_function	-16	H3C1
ENSG00000275714	6	26020451	26020958	GO:0005198	structural molecule activity	molecular_function	-16	H3C1
ENSG00000275714	6	26020451	26020958	GO:0043226	organelle	cellular_component	-16	H3C1
ENSG00000275714	6	26020451	26020958	GO:0005694	chromosome	cellular_component	-16	H3C1
ENSG00000275714	6	26020451	26020958	GO:0005634	nucleus	cellular_component	-16	H3C1
ENSG00000275714	6	26020451	26020958	GO:0006325	chromatin organization	biological_process	-16	H3C1
ENSG00000155846	5	149730298	149855022	GO:0006351	DNA-templated transcription	biological_process	-16	PPARGC1B
ENSG00000275714	6	26020451	26020958	GO:0005576	extracellular region	cellular_component	-16	H3C1
ENSG00000275714	6	26020451	26020958	GO:0005654	nucleoplasm	cellular_component	-16	H3C1
ENSG00000275714	6	26020451	26020958	GO:0005615	extracellular space	cellular_component	-16	H3C1
ENSG00000275714	6	26020451	26020958	GO:0032200	telomere organization	biological_process	-16	H3C1
ENSG00000132825	20	59936663	59940305	GO:0016787	hydrolase activity	molecular_function	-16	PPP1R3D
ENSG00000132825	20	59936663	59940305	GO:0140096	catalytic activity, acting on a protein	molecular_function	-16	PPP1R3D
ENSG00000174015	13	45702320	45714559	GO:0043226	organelle	cellular_component	-16	CBY2
ENSG00000174015	13	45702320	45714559	GO:0031410	cytoplasmic vesicle	cellular_component	-16	CBY2
ENSG00000204444	6	31652416	31658210	GO:0005576	extracellular region	cellular_component	-16	APOM
ENSG00000204444	6	31652416	31658210	GO:0005615	extracellular space	cellular_component	-16	APOM
ENSG00000204444	6	31652416	31658210	GO:0098754	detoxification	biological_process	-16	APOM
ENSG00000155846	5	149730298	149855022	GO:0006355	regulation of DNA-templated transcription	biological_process	-16	PPARGC1B
ENSG00000155846	5	149730298	149855022	GO:0048856	anatomical structure development	biological_process	-16	PPARGC1B
ENSG00000155846	5	149730298	149855022	GO:0005739	mitochondrion	cellular_component	-16	PPARGC1B
ENSG00000173227	11	67006778	67050863	GO:0008289	lipid binding	molecular_function	-16	SYT12
ENSG00000014138	11	65261913	65305959	GO:0006260	DNA replication	biological_process	-16	POLA2
ENSG00000014138	11	65261913	65305959	GO:0043226	organelle	cellular_component	-16	POLA2
ENSG00000014138	11	65261913	65305959	GO:0005634	nucleus	cellular_component	-16	POLA2
ENSG00000014138	11	65261913	65305959	GO:0005654	nucleoplasm	cellular_component	-16	POLA2
ENSG00000014138	11	65261913	65305959	GO:0005829	cytosol	cellular_component	-16	POLA2
ENSG00000014138	11	65261913	65305959	GO:0000228	nuclear chromosome	cellular_component	-16	POLA2
ENSG00000014138	11	65261913	65305959	GO:0005694	chromosome	cellular_component	-16	POLA2
ENSG00000014138	11	65261913	65305959	GO:0006886	intracellular protein transport	biological_process	-16	POLA2
ENSG00000014138	11	65261913	65305959	GO:0006913	nucleocytoplasmic transport	biological_process	-16	POLA2
ENSG00000173227	11	67006778	67050863	GO:0031410	cytoplasmic vesicle	cellular_component	-16	SYT12
ENSG00000155846	5	149730298	149855022	GO:0005829	cytosol	cellular_component	-16	PPARGC1B
ENSG00000173227	11	67006778	67050863	GO:0043226	organelle	cellular_component	-16	SYT12
ENSG00000155846	5	149730298	149855022	GO:0005654	nucleoplasm	cellular_component	-16	PPARGC1B
ENSG00000155846	5	149730298	149855022	GO:0005634	nucleus	cellular_component	-16	PPARGC1B
ENSG00000155846	5	149730298	149855022	GO:0043226	organelle	cellular_component	-16	PPARGC1B
ENSG00000173227	11	67006778	67050863	GO:0023052	signaling	biological_process	-16	SYT12
ENSG00000173227	11	67006778	67050863	GO:0016192	vesicle-mediated transport	biological_process	-16	SYT12
ENSG00000008513	8	133454848	133571926	GO:0005794	Golgi apparatus	cellular_component	-16	ST3GAL1
ENSG00000132825	20	59936663	59940305	GO:0005975	carbohydrate metabolic process	biological_process	-16	PPP1R3D
ENSG00000155846	5	149730298	149855022	GO:0140110	transcription regulator activity	molecular_function	-16	PPARGC1B
ENSG00000155846	5	149730298	149855022	GO:0003723	RNA binding	molecular_function	-16	PPARGC1B
ENSG00000132825	20	59936663	59940305	GO:0003824	catalytic activity	molecular_function	-16	PPP1R3D
ENSG00000132825	20	59936663	59940305	GO:0006091	generation of precursor metabolites and energy	biological_process	-16	PPP1R3D
ENSG00000167653	8	142670308	142682725	GO:0005615	extracellular space	cellular_component	-17	PSCA
ENSG00000175283	9	128945530	128947603	GO:0003824	catalytic activity	molecular_function	-17	DOLK
ENSG00000175283	9	128945530	128947603	GO:0006629	lipid metabolic process	biological_process	-17	DOLK
ENSG00000175283	9	128945530	128947603	GO:0005783	endoplasmic reticulum	cellular_component	-17	DOLK
ENSG00000175283	9	128945530	128947603	GO:0016740	transferase activity	molecular_function	-17	DOLK
ENSG00000175283	9	128945530	128947603	GO:0043226	organelle	cellular_component	-17	DOLK
ENSG00000167653	8	142670308	142682725	GO:0043226	organelle	cellular_component	-17	PSCA
ENSG00000175283	9	128945530	128947603	GO:1901135	carbohydrate derivative metabolic process	biological_process	-17	DOLK
ENSG00000175283	9	128945530	128947603	GO:0036211	protein modification process	biological_process	-17	DOLK
ENSG00000175283	9	128945530	128947603	GO:0006486	protein glycosylation	biological_process	-17	DOLK
ENSG00000167653	8	142670308	142682725	GO:0023052	signaling	biological_process	-17	PSCA
ENSG00000167653	8	142670308	142682725	GO:0005886	plasma membrane	cellular_component	-17	PSCA
ENSG00000167653	8	142670308	142682725	GO:0005576	extracellular region	cellular_component	-17	PSCA
ENSG00000249709	19	12525373	12551542	GO:0003677	DNA binding	molecular_function	-17	ZNF564
ENSG00000169174	1	55039447	55064852	GO:0005576	extracellular region	cellular_component	-17	PCSK9
ENSG00000142731	4	127880893	127899224	GO:0044782	cilium organization	biological_process	-17	PLK4
ENSG00000169174	1	55039447	55064852	GO:0005615	extracellular space	cellular_component	-17	PCSK9
ENSG00000286219	1	149390621	149471833	GO:0048856	anatomical structure development	biological_process	-17	NOTCH2NLC
ENSG00000169174	1	55039447	55064852	GO:0030154	cell differentiation	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0051604	protein maturation	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0098772	molecular function regulator activity	molecular_function	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0055085	transmembrane transport	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0048856	anatomical structure development	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0030163	protein catabolic process	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0023052	signaling	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0016192	vesicle-mediated transport	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0005886	plasma membrane	cellular_component	-17	PCSK9
ENSG00000142731	4	127880893	127899224	GO:0043226	organelle	cellular_component	-17	PLK4
ENSG00000286219	1	149390621	149471833	GO:0005576	extracellular region	cellular_component	-17	NOTCH2NLC
ENSG00000169174	1	55039447	55064852	GO:0005764	lysosome	cellular_component	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0005773	vacuole	cellular_component	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0012501	programmed cell death	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0005768	endosome	cellular_component	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0031410	cytoplasmic vesicle	cellular_component	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0005783	endoplasmic reticulum	cellular_component	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0005794	Golgi apparatus	cellular_component	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0043226	organelle	cellular_component	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0006629	lipid metabolic process	biological_process	-17	PCSK9
ENSG00000169174	1	55039447	55064852	GO:0003723	RNA binding	molecular_function	-17	PCSK9
ENSG00000286219	1	149390621	149471833	GO:0023052	signaling	biological_process	-17	NOTCH2NLC
ENSG00000183396	3	48620759	48621769	GO:0043226	organelle	cellular_component	-17	TMEM89
ENSG00000169174	1	55039447	55064852	GO:0016787	hydrolase activity	molecular_function	-17	PCSK9
ENSG00000142731	4	127880893	127899224	GO:0005694	chromosome	cellular_component	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0005829	cytosol	cellular_component	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0005856	cytoskeleton	cellular_component	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0005815	microtubule organizing center	cellular_component	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0140096	catalytic activity, acting on a protein	molecular_function	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0005730	nucleolus	cellular_component	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0005886	plasma membrane	cellular_component	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0022414	reproductive process	biological_process	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0048856	anatomical structure development	biological_process	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0030154	cell differentiation	biological_process	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0007010	cytoskeleton organization	biological_process	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0016740	transferase activity	molecular_function	-17	PLK4
ENSG00000183396	3	48620759	48621769	GO:0005634	nucleus	cellular_component	-17	TMEM89
ENSG00000142731	4	127880893	127899224	GO:0003824	catalytic activity	molecular_function	-17	PLK4
ENSG00000142731	4	127880893	127899224	GO:0036211	protein modification process	biological_process	-17	PLK4
ENSG00000204767	5	169861303	169980495	GO:0043226	organelle	cellular_component	-17	INSYN2B
ENSG00000204767	5	169861303	169980495	GO:0023052	signaling	biological_process	-17	INSYN2B
ENSG00000204767	5	169861303	169980495	GO:0050877	nervous system process	biological_process	-17	INSYN2B
ENSG00000168806	15	43323649	43330582	GO:0003824	catalytic activity	molecular_function	-17	LCMT2
ENSG00000168806	15	43323649	43330582	GO:0016740	transferase activity	molecular_function	-17	LCMT2
ENSG00000168806	15	43323649	43330582	GO:0006399	tRNA metabolic process	biological_process	-17	LCMT2
ENSG00000168806	15	43323649	43330582	GO:1901135	carbohydrate derivative metabolic process	biological_process	-17	LCMT2
ENSG00000168806	15	43323649	43330582	GO:0140098	catalytic activity, acting on RNA	molecular_function	-17	LCMT2
ENSG00000169174	1	55039447	55064852	GO:0140096	catalytic activity, acting on a protein	molecular_function	-17	PCSK9
ENSG00000249709	19	12525373	12551542	GO:0005634	nucleus	cellular_component	-17	ZNF564
ENSG00000169174	1	55039447	55064852	GO:0003824	catalytic activity	molecular_function	-17	PCSK9
ENSG00000111186	12	1529891	1647212	GO:0048870	cell motility	biological_process	-17	WNT5B
ENSG00000162063	16	2429394	2458854	GO:0000278	mitotic cell cycle	biological_process	-17	CCNF
ENSG00000162063	16	2429394	2458854	GO:0007010	cytoskeleton organization	biological_process	-17	CCNF
ENSG00000162063	16	2429394	2458854	GO:0048856	anatomical structure development	biological_process	-17	CCNF
ENSG00000162063	16	2429394	2458854	GO:0030163	protein catabolic process	biological_process	-17	CCNF
ENSG00000111186	12	1529891	1647212	GO:0005794	Golgi apparatus	cellular_component	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0031410	cytoplasmic vesicle	cellular_component	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0048018	receptor ligand activity	molecular_function	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0005783	endoplasmic reticulum	cellular_component	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0030312	external encapsulating structure	cellular_component	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0031012	extracellular matrix	cellular_component	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0030154	cell differentiation	biological_process	-17	WNT5B
ENSG00000162063	16	2429394	2458854	GO:0005829	cytosol	cellular_component	-17	CCNF
ENSG00000111186	12	1529891	1647212	GO:0043226	organelle	cellular_component	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0005886	plasma membrane	cellular_component	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0005615	extracellular space	cellular_component	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0023052	signaling	biological_process	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0048856	anatomical structure development	biological_process	-17	WNT5B
ENSG00000111186	12	1529891	1647212	GO:0005576	extracellular region	cellular_component	-17	WNT5B
ENSG00000249709	19	12525373	12551542	GO:0140110	transcription regulator activity	molecular_function	-17	ZNF564
ENSG00000249709	19	12525373	12551542	GO:0006351	DNA-templated transcription	biological_process	-17	ZNF564
ENSG00000249709	19	12525373	12551542	GO:0006355	regulation of DNA-templated transcription	biological_process	-17	ZNF564
ENSG00000249709	19	12525373	12551542	GO:0043226	organelle	cellular_component	-17	ZNF564
ENSG00000162063	16	2429394	2458854	GO:0098772	molecular function regulator activity	molecular_function	-17	CCNF
ENSG00000111186	12	1529891	1647212	GO:0098772	molecular function regulator activity	molecular_function	-17	WNT5B
ENSG00000142731	4	127880893	127899224	GO:0005634	nucleus	cellular_component	-17	PLK4
ENSG00000162063	16	2429394	2458854	GO:0036211	protein modification process	biological_process	-17	CCNF
ENSG00000162063	16	2429394	2458854	GO:0043226	organelle	cellular_component	-17	CCNF
ENSG00000162063	16	2429394	2458854	GO:0005634	nucleus	cellular_component	-17	CCNF
ENSG00000162063	16	2429394	2458854	GO:0005856	cytoskeleton	cellular_component	-17	CCNF
ENSG00000162063	16	2429394	2458854	GO:0005815	microtubule organizing center	cellular_component	-17	CCNF
ENSG00000131746	17	40475828	40501623	GO:0005829	cytosol	cellular_component	-18	TNS4
ENSG00000131746	17	40475828	40501623	GO:0005856	cytoskeleton	cellular_component	-18	TNS4
ENSG00000119714	14	91232532	91253925	GO:0006954	inflammatory response	biological_process	-18	GPR68
ENSG00000177971	15	75639085	75648706	GO:0042254	ribosome biogenesis	biological_process	-18	IMP3
ENSG00000177971	15	75639085	75648706	GO:0005730	nucleolus	cellular_component	-18	IMP3
ENSG00000177971	15	75639085	75648706	GO:0005654	nucleoplasm	cellular_component	-18	IMP3
ENSG00000119714	14	91232532	91253925	GO:0005886	plasma membrane	cellular_component	-18	GPR68
ENSG00000119714	14	91232532	91253925	GO:0060089	molecular transducer activity	molecular_function	-18	GPR68
ENSG00000177971	15	75639085	75648706	GO:0005634	nucleus	cellular_component	-18	IMP3
ENSG00000177971	15	75639085	75648706	GO:0005840	ribosome	cellular_component	-18	IMP3
ENSG00000177971	15	75639085	75648706	GO:0043226	organelle	cellular_component	-18	IMP3
ENSG00000218891	19	55576774	55580848	GO:0006355	regulation of DNA-templated transcription	biological_process	-18	ZNF579
ENSG00000218891	19	55576774	55580848	GO:0006351	DNA-templated transcription	biological_process	-18	ZNF579
ENSG00000177971	15	75639085	75648706	GO:0005198	structural molecule activity	molecular_function	-18	IMP3
ENSG00000119714	14	91232532	91253925	GO:0048856	anatomical structure development	biological_process	-18	GPR68
ENSG00000177971	15	75639085	75648706	GO:0003723	RNA binding	molecular_function	-18	IMP3
ENSG00000218891	19	55576774	55580848	GO:0003723	RNA binding	molecular_function	-18	ZNF579
ENSG00000218891	19	55576774	55580848	GO:0005634	nucleus	cellular_component	-18	ZNF579
ENSG00000218891	19	55576774	55580848	GO:0043226	organelle	cellular_component	-18	ZNF579
ENSG00000131746	17	40475828	40501623	GO:0008092	cytoskeletal protein binding	molecular_function	-18	TNS4
ENSG00000131746	17	40475828	40501623	GO:0043226	organelle	cellular_component	-18	TNS4
ENSG00000119714	14	91232532	91253925	GO:0002376	immune system process	biological_process	-18	GPR68
ENSG00000123485	2	233833416	233854566	GO:0005694	chromosome	cellular_component	-18	HJURP
ENSG00000119714	14	91232532	91253925	GO:0030154	cell differentiation	biological_process	-18	GPR68
ENSG00000152778	10	89414568	89421605	GO:0003723	RNA binding	molecular_function	-18	IFIT5
ENSG00000123485	2	233833416	233854566	GO:0005829	cytosol	cellular_component	-18	HJURP
ENSG00000123485	2	233833416	233854566	GO:0005730	nucleolus	cellular_component	-18	HJURP
ENSG00000123485	2	233833416	233854566	GO:0005654	nucleoplasm	cellular_component	-18	HJURP
ENSG00000123485	2	233833416	233854566	GO:0007059	chromosome segregation	biological_process	-18	HJURP
ENSG00000123485	2	233833416	233854566	GO:0065003	protein-containing complex assembly	biological_process	-18	HJURP
ENSG00000123485	2	233833416	233854566	GO:0006325	chromatin organization	biological_process	-18	HJURP
ENSG00000218891	19	55576774	55580848	GO:0003677	DNA binding	molecular_function	-18	ZNF579
ENSG00000123485	2	233833416	233854566	GO:0042393	histone binding	molecular_function	-18	HJURP
ENSG00000123485	2	233833416	233854566	GO:0005634	nucleus	cellular_component	-18	HJURP
ENSG00000123485	2	233833416	233854566	GO:0043226	organelle	cellular_component	-18	HJURP
ENSG00000218891	19	55576774	55580848	GO:0140110	transcription regulator activity	molecular_function	-18	ZNF579
ENSG00000152778	10	89414568	89421605	GO:0003677	DNA binding	molecular_function	-18	IFIT5
ENSG00000152778	10	89414568	89421605	GO:0005829	cytosol	cellular_component	-18	IFIT5
ENSG00000152778	10	89414568	89421605	GO:0005856	cytoskeleton	cellular_component	-18	IFIT5
ENSG00000152778	10	89414568	89421605	GO:0043226	organelle	cellular_component	-18	IFIT5
ENSG00000152778	10	89414568	89421605	GO:0098542	defense response to other organism	biological_process	-18	IFIT5
ENSG00000152778	10	89414568	89421605	GO:0002376	immune system process	biological_process	-18	IFIT5
ENSG00000152778	10	89414568	89421605	GO:0023052	signaling	biological_process	-18	IFIT5
ENSG00000123485	2	233833416	233854566	GO:0003677	DNA binding	molecular_function	-18	HJURP
ENSG00000152778	10	89414568	89421605	GO:0005886	plasma membrane	cellular_component	-18	IFIT5
ENSG00000151702	11	128686535	128813267	GO:0006351	DNA-templated transcription	biological_process	-18	FLI1
ENSG00000137124	9	38392702	38398661	GO:0005634	nucleus	cellular_component	-18	ALDH1B1
ENSG00000137124	9	38392702	38398661	GO:0005739	mitochondrion	cellular_component	-18	ALDH1B1
ENSG00000123096	12	26121991	26299290	GO:0031410	cytoplasmic vesicle	cellular_component	-18	SSPN
ENSG00000123096	12	26121991	26299290	GO:0043226	organelle	cellular_component	-18	SSPN
ENSG00000106351	7	100539203	100568220	GO:0098772	molecular function regulator activity	molecular_function	-18	AGFG2
ENSG00000205808	9	4662294	4665258	GO:0043226	organelle	cellular_component	-18	PLPP6
ENSG00000205808	9	4662294	4665258	GO:0005634	nucleus	cellular_component	-18	PLPP6
ENSG00000205808	9	4662294	4665258	GO:0006629	lipid metabolic process	biological_process	-18	PLPP6
ENSG00000205808	9	4662294	4665258	GO:0005783	endoplasmic reticulum	cellular_component	-18	PLPP6
ENSG00000205808	9	4662294	4665258	GO:0003824	catalytic activity	molecular_function	-18	PLPP6
ENSG00000137124	9	38392702	38398661	GO:0005975	carbohydrate metabolic process	biological_process	-18	ALDH1B1
ENSG00000137124	9	38392702	38398661	GO:0005829	cytosol	cellular_component	-18	ALDH1B1
ENSG00000205808	9	4662294	4665258	GO:0016829	lyase activity	molecular_function	-18	PLPP6
ENSG00000137124	9	38392702	38398661	GO:0005654	nucleoplasm	cellular_component	-18	ALDH1B1
ENSG00000205808	9	4662294	4665258	GO:0016787	hydrolase activity	molecular_function	-18	PLPP6
ENSG00000137124	9	38392702	38398661	GO:0043226	organelle	cellular_component	-18	ALDH1B1
ENSG00000137124	9	38392702	38398661	GO:0003824	catalytic activity	molecular_function	-18	ALDH1B1
ENSG00000137124	9	38392702	38398661	GO:0016491	oxidoreductase activity	molecular_function	-18	ALDH1B1
ENSG00000205808	9	4662294	4665258	GO:0036211	protein modification process	biological_process	-18	PLPP6
ENSG00000205808	9	4662294	4665258	GO:0005886	plasma membrane	cellular_component	-18	PLPP6
ENSG00000205808	9	4662294	4665258	GO:0098542	defense response to other organism	biological_process	-18	PLPP6
ENSG00000205808	9	4662294	4665258	GO:0002376	immune system process	biological_process	-18	PLPP6
ENSG00000123096	12	26121991	26299290	GO:0007155	cell adhesion	biological_process	-18	SSPN
ENSG00000205808	9	4662294	4665258	GO:0005635	nuclear envelope	cellular_component	-18	PLPP6
ENSG00000196372	10	5638867	5666595	GO:0005829	cytosol	cellular_component	-18	ASB13
