Gene stable ID	Chromosome/scaffold name	Gene start(bp)	Gene end(bp)	GOSlim GOA Accession(s)	GOSlim GOA Description	GOSlim_domain	HN-score(HN5)	name
ENSG00000146233	6	46549580	46652830	GO:0016491	oxidoreductase activity	molecular_function	56	CYP39A1
ENSG00000124103	20	56517187	56526152	GO:0005634	nucleus	cellular_component	56	FAM209A
ENSG00000124103	20	56517187	56526152	GO:0043226	organelle	cellular_component	56	FAM209A
ENSG00000101888	X	109535781	109544698	GO:0006913	nucleocytoplasmic transport	biological_process	56	NXT2
ENSG00000101888	X	109535781	109544698	GO:0043226	organelle	cellular_component	56	NXT2
ENSG00000101888	X	109535781	109544698	GO:0005634	nucleus	cellular_component	56	NXT2
ENSG00000273514	9	41126435	41128681	GO:0006351	DNA-templated transcription	biological_process	56	FOXD4L6
ENSG00000028277	19	42086110	42196585	GO:0006351	DNA-templated transcription	biological_process	56	POU2F2
ENSG00000028277	19	42086110	42196585	GO:0005694	chromosome	cellular_component	56	POU2F2
ENSG00000028277	19	42086110	42196585	GO:0043226	organelle	cellular_component	56	POU2F2
ENSG00000215644	17	81804132	81814008	GO:0005975	carbohydrate metabolic process	biological_process	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0016192	vesicle-mediated transport	biological_process	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0003013	circulatory system process	biological_process	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0006091	generation of precursor metabolites and energy	biological_process	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0023052	signaling	biological_process	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0060089	molecular transducer activity	molecular_function	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0031410	cytoplasmic vesicle	cellular_component	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0043226	organelle	cellular_component	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0005768	endosome	cellular_component	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0005886	plasma membrane	cellular_component	56	GCGR
ENSG00000215644	17	81804132	81814008	GO:0098772	molecular function regulator activity	molecular_function	56	GCGR
ENSG00000028277	19	42086110	42196585	GO:0005215	transporter activity	molecular_function	56	POU2F2
ENSG00000028277	19	42086110	42196585	GO:0002376	immune system process	biological_process	56	POU2F2
ENSG00000028277	19	42086110	42196585	GO:0048856	anatomical structure development	biological_process	56	POU2F2
ENSG00000028277	19	42086110	42196585	GO:0030154	cell differentiation	biological_process	56	POU2F2
ENSG00000028277	19	42086110	42196585	GO:0140110	transcription regulator activity	molecular_function	56	POU2F2
ENSG00000028277	19	42086110	42196585	GO:0005634	nucleus	cellular_component	56	POU2F2
ENSG00000028277	19	42086110	42196585	GO:0055085	transmembrane transport	biological_process	56	POU2F2
ENSG00000139908	14	24205696	24208362	GO:0036211	protein modification process	biological_process	55	TSSK4
ENSG00000144381	2	197486584	197516737	GO:0051604	protein maturation	biological_process	55	HSPD1
ENSG00000139908	14	24205696	24208362	GO:0003824	catalytic activity	molecular_function	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0006351	DNA-templated transcription	biological_process	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0005856	cytoskeleton	cellular_component	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0048870	cell motility	biological_process	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0007018	microtubule-based movement	biological_process	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0048856	anatomical structure development	biological_process	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0006355	regulation of DNA-templated transcription	biological_process	55	TSSK4
ENSG00000144381	2	197486584	197516737	GO:0048856	anatomical structure development	biological_process	55	HSPD1
ENSG00000139908	14	24205696	24208362	GO:0023052	signaling	biological_process	55	TSSK4
ENSG00000144381	2	197486584	197516737	GO:0140657	ATP-dependent activity	molecular_function	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0006457	protein folding	biological_process	55	HSPD1
ENSG00000139908	14	24205696	24208362	GO:0005929	cilium	cellular_component	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0043226	organelle	cellular_component	55	TSSK4
ENSG00000144381	2	197486584	197516737	GO:0006310	DNA recombination	biological_process	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0016787	hydrolase activity	molecular_function	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0006886	intracellular protein transport	biological_process	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0043226	organelle	cellular_component	55	HSPD1
ENSG00000139908	14	24205696	24208362	GO:0030154	cell differentiation	biological_process	55	TSSK4
ENSG00000144381	2	197486584	197516737	GO:0007155	cell adhesion	biological_process	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0031410	cytoplasmic vesicle	cellular_component	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0005886	plasma membrane	cellular_component	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0005929	cilium	cellular_component	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0005768	endosome	cellular_component	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0023052	signaling	biological_process	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0065003	protein-containing complex assembly	biological_process	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0002376	immune system process	biological_process	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0008289	lipid binding	molecular_function	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0005829	cytosol	cellular_component	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0005739	mitochondrion	cellular_component	55	HSPD1
ENSG00000151364	11	78015715	78046191	GO:0065003	protein-containing complex assembly	biological_process	55	KCTD14
ENSG00000144381	2	197486584	197516737	GO:0055085	transmembrane transport	biological_process	55	HSPD1
ENSG00000139908	14	24205696	24208362	GO:0031410	cytoplasmic vesicle	cellular_component	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0140096	catalytic activity, acting on a protein	molecular_function	55	TSSK4
ENSG00000139908	14	24205696	24208362	GO:0016740	transferase activity	molecular_function	55	TSSK4
ENSG00000144381	2	197486584	197516737	GO:0016853	isomerase activity	molecular_function	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0003824	catalytic activity	molecular_function	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0012501	programmed cell death	biological_process	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0003723	RNA binding	molecular_function	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0005615	extracellular space	cellular_component	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0005576	extracellular region	cellular_component	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0044183	protein folding chaperone	molecular_function	55	HSPD1
ENSG00000139908	14	24205696	24208362	GO:0022414	reproductive process	biological_process	55	TSSK4
ENSG00000144381	2	197486584	197516737	GO:0007005	mitochondrion organization	biological_process	55	HSPD1
ENSG00000144381	2	197486584	197516737	GO:0003677	DNA binding	molecular_function	55	HSPD1
ENSG00000170315	17	16380798	16382745	GO:0005576	extracellular region	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0140013	meiotic nuclear division	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0005886	plasma membrane	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0022414	reproductive process	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0023052	signaling	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0007018	microtubule-based movement	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0012501	programmed cell death	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0030163	protein catabolic process	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0031386	protein tag	molecular_function	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0030154	cell differentiation	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0048856	anatomical structure development	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0005768	endosome	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0031410	cytoplasmic vesicle	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0005829	cytosol	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0005654	nucleoplasm	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0036211	protein modification process	biological_process	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0005783	endoplasmic reticulum	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0005615	extracellular space	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0005739	mitochondrion	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0005634	nucleus	cellular_component	55	UBB
ENSG00000170315	17	16380798	16382745	GO:0043226	organelle	cellular_component	55	UBB
ENSG00000105668	19	35666517	35678481	GO:0005615	extracellular space	cellular_component	54	UPK1A
ENSG00000255150	12	104303739	104305205	GO:0006310	DNA recombination	biological_process	54	EID3
ENSG00000255150	12	104303739	104305205	GO:0005730	nucleolus	cellular_component	54	EID3
ENSG00000105668	19	35666517	35678481	GO:0005886	plasma membrane	cellular_component	54	UPK1A
ENSG00000255150	12	104303739	104305205	GO:0005654	nucleoplasm	cellular_component	54	EID3
ENSG00000105668	19	35666517	35678481	GO:0005576	extracellular region	cellular_component	54	UPK1A
ENSG00000105668	19	35666517	35678481	GO:0030154	cell differentiation	biological_process	54	UPK1A
ENSG00000105668	19	35666517	35678481	GO:0048856	anatomical structure development	biological_process	54	UPK1A
ENSG00000255150	12	104303739	104305205	GO:0032200	telomere organization	biological_process	54	EID3
ENSG00000255150	12	104303739	104305205	GO:0043226	organelle	cellular_component	54	EID3
ENSG00000255150	12	104303739	104305205	GO:0005634	nucleus	cellular_component	54	EID3
ENSG00000255150	12	104303739	104305205	GO:0006281	DNA repair	biological_process	54	EID3
ENSG00000255150	12	104303739	104305205	GO:0005694	chromosome	cellular_component	54	EID3
ENSG00000255150	12	104303739	104305205	GO:0036211	protein modification process	biological_process	54	EID3
ENSG00000160325	9	133459965	133470848	GO:0016192	vesicle-mediated transport	biological_process	54	CACFD1
ENSG00000105668	19	35666517	35678481	GO:0005783	endoplasmic reticulum	cellular_component	54	UPK1A
ENSG00000105668	19	35666517	35678481	GO:0043226	organelle	cellular_component	54	UPK1A
ENSG00000119938	10	91628442	91633071	GO:0140096	catalytic activity, acting on a protein	molecular_function	53	PPP1R3C
ENSG00000119938	10	91628442	91633071	GO:0016787	hydrolase activity	molecular_function	53	PPP1R3C
ENSG00000119938	10	91628442	91633071	GO:0003824	catalytic activity	molecular_function	53	PPP1R3C
ENSG00000119938	10	91628442	91633071	GO:0005829	cytosol	cellular_component	53	PPP1R3C
ENSG00000119938	10	91628442	91633071	GO:0006091	generation of precursor metabolites and energy	biological_process	53	PPP1R3C
ENSG00000119938	10	91628442	91633071	GO:0005975	carbohydrate metabolic process	biological_process	53	PPP1R3C
ENSG00000184647	8	10525532	10554166	GO:0003824	catalytic activity	molecular_function	53	PRSS55
ENSG00000184647	8	10525532	10554166	GO:0016787	hydrolase activity	molecular_function	53	PRSS55
ENSG00000184647	8	10525532	10554166	GO:0140096	catalytic activity, acting on a protein	molecular_function	53	PRSS55
ENSG00000184647	8	10525532	10554166	GO:0022414	reproductive process	biological_process	53	PRSS55
ENSG00000184647	8	10525532	10554166	GO:0007018	microtubule-based movement	biological_process	53	PRSS55
ENSG00000184647	8	10525532	10554166	GO:0005829	cytosol	cellular_component	53	PRSS55
ENSG00000184647	8	10525532	10554166	GO:0031410	cytoplasmic vesicle	cellular_component	53	PRSS55
ENSG00000184647	8	10525532	10554166	GO:0043226	organelle	cellular_component	53	PRSS55
ENSG00000110876	12	108621895	108633894	GO:0005886	plasma membrane	cellular_component	53	SELPLG
ENSG00000110876	12	108621895	108633894	GO:0007155	cell adhesion	biological_process	53	SELPLG
ENSG00000110876	12	108621895	108633894	GO:0001618	virus receptor activity	molecular_function	53	SELPLG
ENSG00000110876	12	108621895	108633894	GO:0002376	immune system process	biological_process	53	SELPLG
ENSG00000110876	12	108621895	108633894	GO:0048870	cell motility	biological_process	53	SELPLG
ENSG00000184647	8	10525532	10554166	GO:0048870	cell motility	biological_process	53	PRSS55
ENSG00000184647	8	10525532	10554166	GO:0005886	plasma membrane	cellular_component	53	PRSS55
ENSG00000119938	10	91628442	91633071	GO:0060090	molecular adaptor activity	molecular_function	53	PPP1R3C
ENSG00000184502	17	41712331	41715969	GO:0005576	extracellular region	cellular_component	53	GAST
ENSG00000149781	11	64205926	64223896	GO:0048870	cell motility	biological_process	53	FERMT3
ENSG00000184502	17	41712331	41715969	GO:0098772	molecular function regulator activity	molecular_function	53	GAST
ENSG00000149781	11	64205926	64223896	GO:0008289	lipid binding	molecular_function	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0030154	cell differentiation	biological_process	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0005576	extracellular region	cellular_component	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0005856	cytoskeleton	cellular_component	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0048856	anatomical structure development	biological_process	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0065003	protein-containing complex assembly	biological_process	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0031410	cytoplasmic vesicle	cellular_component	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0042060	wound healing	biological_process	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0005615	extracellular space	cellular_component	53	FERMT3
ENSG00000184502	17	41712331	41715969	GO:0023052	signaling	biological_process	53	GAST
ENSG00000184502	17	41712331	41715969	GO:0048018	receptor ligand activity	molecular_function	53	GAST
ENSG00000149781	11	64205926	64223896	GO:0043226	organelle	cellular_component	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0007155	cell adhesion	biological_process	53	FERMT3
ENSG00000149781	11	64205926	64223896	GO:0023052	signaling	biological_process	53	FERMT3
ENSG00000184502	17	41712331	41715969	GO:0005615	extracellular space	cellular_component	53	GAST
ENSG00000116161	1	174999163	175012027	GO:0005576	extracellular region	cellular_component	52	CACYBP
ENSG00000167608	19	54160108	54173250	GO:0005886	plasma membrane	cellular_component	52	TMC4
ENSG00000116161	1	174999163	175012027	GO:0005634	nucleus	cellular_component	52	CACYBP
ENSG00000116161	1	174999163	175012027	GO:0043226	organelle	cellular_component	52	CACYBP
ENSG00000116161	1	174999163	175012027	GO:0008092	cytoskeletal protein binding	molecular_function	52	CACYBP
ENSG00000116161	1	174999163	175012027	GO:0005654	nucleoplasm	cellular_component	52	CACYBP
ENSG00000116161	1	174999163	175012027	GO:0005829	cytosol	cellular_component	52	CACYBP
ENSG00000116161	1	174999163	175012027	GO:0005615	extracellular space	cellular_component	52	CACYBP
ENSG00000015520	7	44512535	44541330	GO:0008092	cytoskeletal protein binding	molecular_function	52	NPC1L1
ENSG00000015520	7	44512535	44541330	GO:0006629	lipid metabolic process	biological_process	52	NPC1L1
ENSG00000015520	7	44512535	44541330	GO:0031410	cytoplasmic vesicle	cellular_component	52	NPC1L1
ENSG00000015520	7	44512535	44541330	GO:0043226	organelle	cellular_component	52	NPC1L1
ENSG00000116161	1	174999163	175012027	GO:0048856	anatomical structure development	biological_process	52	CACYBP
ENSG00000015520	7	44512535	44541330	GO:0005886	plasma membrane	cellular_component	52	NPC1L1
ENSG00000015520	7	44512535	44541330	GO:0008289	lipid binding	molecular_function	52	NPC1L1
ENSG00000015520	7	44512535	44541330	GO:0022600	digestive system process	biological_process	52	NPC1L1
ENSG00000015520	7	44512535	44541330	GO:0006766	vitamin metabolic process	biological_process	52	NPC1L1
ENSG00000015520	7	44512535	44541330	GO:0005215	transporter activity	molecular_function	52	NPC1L1
ENSG00000116161	1	174999163	175012027	GO:0005635	nuclear envelope	cellular_component	52	CACYBP
ENSG00000107742	10	72059034	72089032	GO:0005576	extracellular region	cellular_component	51	SPOCK2
ENSG00000107742	10	72059034	72089032	GO:0031012	extracellular matrix	cellular_component	51	SPOCK2
ENSG00000107742	10	72059034	72089032	GO:0030312	external encapsulating structure	cellular_component	51	SPOCK2
ENSG00000107742	10	72059034	72089032	GO:0030154	cell differentiation	biological_process	51	SPOCK2
ENSG00000107742	10	72059034	72089032	GO:0048856	anatomical structure development	biological_process	51	SPOCK2
ENSG00000164683	8	79762371	79767857	GO:0043226	organelle	cellular_component	51	HEY1
ENSG00000184205	X	53082367	53088540	GO:0003677	DNA binding	molecular_function	51	TSPYL2
ENSG00000184205	X	53082367	53088540	GO:0006260	DNA replication	biological_process	51	TSPYL2
ENSG00000107742	10	72059034	72089032	GO:0030198	extracellular matrix organization	biological_process	51	SPOCK2
ENSG00000164683	8	79762371	79767857	GO:0003677	DNA binding	molecular_function	51	HEY1
ENSG00000164683	8	79762371	79767857	GO:0006351	DNA-templated transcription	biological_process	51	HEY1
ENSG00000164683	8	79762371	79767857	GO:0006355	regulation of DNA-templated transcription	biological_process	51	HEY1
ENSG00000164683	8	79762371	79767857	GO:0005634	nucleus	cellular_component	51	HEY1
ENSG00000107742	10	72059034	72089032	GO:0034330	cell junction organization	biological_process	51	SPOCK2
ENSG00000184205	X	53082367	53088540	GO:0036211	protein modification process	biological_process	51	TSPYL2
ENSG00000107742	10	72059034	72089032	GO:0098772	molecular function regulator activity	molecular_function	51	SPOCK2
ENSG00000184205	X	53082367	53088540	GO:0006325	chromatin organization	biological_process	51	TSPYL2
ENSG00000187049	11	61392393	61398866	GO:0005856	cytoskeleton	cellular_component	51	TMEM216
ENSG00000187049	11	61392393	61398866	GO:0044782	cilium organization	biological_process	51	TMEM216
ENSG00000187049	11	61392393	61398866	GO:0005829	cytosol	cellular_component	51	TMEM216
ENSG00000187049	11	61392393	61398866	GO:0043226	organelle	cellular_component	51	TMEM216
ENSG00000171931	17	18744026	18779349	GO:0005829	cytosol	cellular_component	51	FBXW10
ENSG00000184205	X	53082367	53088540	GO:0043226	organelle	cellular_component	51	TSPYL2
ENSG00000184205	X	53082367	53088540	GO:0005634	nucleus	cellular_component	51	TSPYL2
ENSG00000125998	20	35285731	35292425	GO:0023052	signaling	biological_process	51	FAM83C
ENSG00000184205	X	53082367	53088540	GO:0065003	protein-containing complex assembly	biological_process	51	TSPYL2
ENSG00000184205	X	53082367	53088540	GO:0005730	nucleolus	cellular_component	51	TSPYL2
ENSG00000107742	10	72059034	72089032	GO:0007155	cell adhesion	biological_process	51	SPOCK2
ENSG00000184205	X	53082367	53088540	GO:0023052	signaling	biological_process	51	TSPYL2
ENSG00000184205	X	53082367	53088540	GO:0042393	histone binding	molecular_function	51	TSPYL2
ENSG00000184205	X	53082367	53088540	GO:0005694	chromosome	cellular_component	51	TSPYL2
ENSG00000184205	X	53082367	53088540	GO:0005654	nucleoplasm	cellular_component	51	TSPYL2
ENSG00000164683	8	79762371	79767857	GO:0023052	signaling	biological_process	51	HEY1
ENSG00000107742	10	72059034	72089032	GO:0048870	cell motility	biological_process	51	SPOCK2
ENSG00000107742	10	72059034	72089032	GO:0006790	sulfur compound metabolic process	biological_process	51	SPOCK2
ENSG00000107742	10	72059034	72089032	GO:0036211	protein modification process	biological_process	51	SPOCK2
ENSG00000107742	10	72059034	72089032	GO:1901135	carbohydrate derivative metabolic process	biological_process	51	SPOCK2
ENSG00000164683	8	79762371	79767857	GO:0140110	transcription regulator activity	molecular_function	51	HEY1
ENSG00000187049	11	61392393	61398866	GO:0005929	cilium	cellular_component	51	TMEM216
ENSG00000164683	8	79762371	79767857	GO:0048856	anatomical structure development	biological_process	51	HEY1
ENSG00000189001	19	35523367	35528351	GO:0005615	extracellular space	cellular_component	51	SBSN
ENSG00000174226	8	100572889	100663415	GO:0005856	cytoskeleton	cellular_component	51	SNX31
ENSG00000174226	8	100572889	100663415	GO:0005768	endosome	cellular_component	51	SNX31
ENSG00000174226	8	100572889	100663415	GO:0043226	organelle	cellular_component	51	SNX31
ENSG00000174226	8	100572889	100663415	GO:0031410	cytoplasmic vesicle	cellular_component	51	SNX31
ENSG00000174226	8	100572889	100663415	GO:0008289	lipid binding	molecular_function	51	SNX31
ENSG00000174226	8	100572889	100663415	GO:0006886	intracellular protein transport	biological_process	51	SNX31
ENSG00000189001	19	35523367	35528351	GO:0043226	organelle	cellular_component	51	SBSN
ENSG00000189001	19	35523367	35528351	GO:0005576	extracellular region	cellular_component	51	SBSN
ENSG00000164683	8	79762371	79767857	GO:0005694	chromosome	cellular_component	51	HEY1
ENSG00000164683	8	79762371	79767857	GO:0030154	cell differentiation	biological_process	51	HEY1
ENSG00000164683	8	79762371	79767857	GO:0005654	nucleoplasm	cellular_component	51	HEY1
ENSG00000184675	X	64185117	64205708	GO:0036211	protein modification process	biological_process	-14	AMER1
ENSG00000184675	X	64185117	64205708	GO:0030163	protein catabolic process	biological_process	-14	AMER1
ENSG00000184675	X	64185117	64205708	GO:0005829	cytosol	cellular_component	-14	AMER1
ENSG00000100281	22	35257452	35295807	GO:0016192	vesicle-mediated transport	biological_process	-14	HMGXB4
ENSG00000184675	X	64185117	64205708	GO:0008289	lipid binding	molecular_function	-14	AMER1
ENSG00000184675	X	64185117	64205708	GO:0023052	signaling	biological_process	-14	AMER1
ENSG00000175087	1	26111165	26125555	GO:0003824	catalytic activity	molecular_function	-14	PDIK1L
ENSG00000184675	X	64185117	64205708	GO:0048856	anatomical structure development	biological_process	-14	AMER1
ENSG00000184675	X	64185117	64205708	GO:0030154	cell differentiation	biological_process	-14	AMER1
ENSG00000175087	1	26111165	26125555	GO:0016740	transferase activity	molecular_function	-14	PDIK1L
ENSG00000175087	1	26111165	26125555	GO:0140096	catalytic activity, acting on a protein	molecular_function	-14	PDIK1L
ENSG00000175087	1	26111165	26125555	GO:0006914	autophagy	biological_process	-14	PDIK1L
ENSG00000100281	22	35257452	35295807	GO:0005694	chromosome	cellular_component	-14	HMGXB4
ENSG00000100281	22	35257452	35295807	GO:0043226	organelle	cellular_component	-14	HMGXB4
ENSG00000100281	22	35257452	35295807	GO:0023052	signaling	biological_process	-14	HMGXB4
ENSG00000100105	22	31325804	31346346	GO:0048870	cell motility	biological_process	-14	PATZ1
ENSG00000175505	11	67364168	67374177	GO:0002376	immune system process	biological_process	-14	CLCF1
ENSG00000175505	11	67364168	67374177	GO:0048856	anatomical structure development	biological_process	-14	CLCF1
ENSG00000175505	11	67364168	67374177	GO:0030154	cell differentiation	biological_process	-14	CLCF1
ENSG00000175505	11	67364168	67374177	GO:0006310	DNA recombination	biological_process	-14	CLCF1
ENSG00000204479	1	13389632	13392629	GO:0006355	regulation of DNA-templated transcription	biological_process	-14	PRAMEF17
ENSG00000204479	1	13389632	13392629	GO:0030154	cell differentiation	biological_process	-14	PRAMEF17
ENSG00000100105	22	31325804	31346346	GO:0002376	immune system process	biological_process	-14	PATZ1
ENSG00000100281	22	35257452	35295807	GO:0003677	DNA binding	molecular_function	-14	HMGXB4
ENSG00000100105	22	31325804	31346346	GO:0030154	cell differentiation	biological_process	-14	PATZ1
ENSG00000175087	1	26111165	26125555	GO:0005654	nucleoplasm	cellular_component	-14	PDIK1L
ENSG00000175087	1	26111165	26125555	GO:0005634	nucleus	cellular_component	-14	PDIK1L
ENSG00000175087	1	26111165	26125555	GO:0043226	organelle	cellular_component	-14	PDIK1L
ENSG00000184675	X	64185117	64205708	GO:0005654	nucleoplasm	cellular_component	-14	AMER1
ENSG00000100281	22	35257452	35295807	GO:0005634	nucleus	cellular_component	-14	HMGXB4
ENSG00000175087	1	26111165	26125555	GO:0036211	protein modification process	biological_process	-14	PDIK1L
ENSG00000111671	12	6870935	6889358	GO:0036211	protein modification process	biological_process	-14	SPSB2
ENSG00000184675	X	64185117	64205708	GO:0005886	plasma membrane	cellular_component	-14	AMER1
ENSG00000170473	12	55901413	55932618	GO:0043226	organelle	cellular_component	-14	PYM1
ENSG00000198353	12	54016931	54056030	GO:0043226	organelle	cellular_component	-14	HOXC4
ENSG00000198353	12	54016931	54056030	GO:0005634	nucleus	cellular_component	-14	HOXC4
ENSG00000198353	12	54016931	54056030	GO:0140110	transcription regulator activity	molecular_function	-14	HOXC4
ENSG00000198353	12	54016931	54056030	GO:0005654	nucleoplasm	cellular_component	-14	HOXC4
ENSG00000198353	12	54016931	54056030	GO:0005694	chromosome	cellular_component	-14	HOXC4
ENSG00000198353	12	54016931	54056030	GO:0048856	anatomical structure development	biological_process	-14	HOXC4
ENSG00000170473	12	55901413	55932618	GO:0005634	nucleus	cellular_component	-14	PYM1
ENSG00000175505	11	67364168	67374177	GO:0005615	extracellular space	cellular_component	-14	CLCF1
ENSG00000170473	12	55901413	55932618	GO:0003723	RNA binding	molecular_function	-14	PYM1
ENSG00000170473	12	55901413	55932618	GO:0016071	mRNA metabolic process	biological_process	-14	PYM1
ENSG00000170473	12	55901413	55932618	GO:0005654	nucleoplasm	cellular_component	-14	PYM1
ENSG00000170473	12	55901413	55932618	GO:0005730	nucleolus	cellular_component	-14	PYM1
ENSG00000170473	12	55901413	55932618	GO:0005829	cytosol	cellular_component	-14	PYM1
ENSG00000175505	11	67364168	67374177	GO:0036211	protein modification process	biological_process	-14	CLCF1
ENSG00000175505	11	67364168	67374177	GO:0005576	extracellular region	cellular_component	-14	CLCF1
ENSG00000100105	22	31325804	31346346	GO:0048856	anatomical structure development	biological_process	-14	PATZ1
ENSG00000184675	X	64185117	64205708	GO:0005634	nucleus	cellular_component	-14	AMER1
ENSG00000255837	12	10995961	10998304	GO:0060089	molecular transducer activity	molecular_function	-14	TAS2R20
ENSG00000184675	X	64185117	64205708	GO:0043226	organelle	cellular_component	-14	AMER1
ENSG00000111671	12	6870935	6889358	GO:0023052	signaling	biological_process	-14	SPSB2
ENSG00000111671	12	6870935	6889358	GO:0005829	cytosol	cellular_component	-14	SPSB2
ENSG00000111671	12	6870935	6889358	GO:0030163	protein catabolic process	biological_process	-14	SPSB2
ENSG00000111671	12	6870935	6889358	GO:0060090	molecular adaptor activity	molecular_function	-14	SPSB2
ENSG00000255837	12	10995961	10998304	GO:0023052	signaling	biological_process	-14	TAS2R20
ENSG00000255837	12	10995961	10998304	GO:0050877	nervous system process	biological_process	-14	TAS2R20
ENSG00000175505	11	67364168	67374177	GO:0098772	molecular function regulator activity	molecular_function	-14	CLCF1
ENSG00000255837	12	10995961	10998304	GO:0005886	plasma membrane	cellular_component	-14	TAS2R20
ENSG00000198353	12	54016931	54056030	GO:0003677	DNA binding	molecular_function	-14	HOXC4
ENSG00000198353	12	54016931	54056030	GO:0006351	DNA-templated transcription	biological_process	-14	HOXC4
ENSG00000198353	12	54016931	54056030	GO:0006355	regulation of DNA-templated transcription	biological_process	-14	HOXC4
ENSG00000175505	11	67364168	67374177	GO:0023052	signaling	biological_process	-14	CLCF1
ENSG00000175505	11	67364168	67374177	GO:0048018	receptor ligand activity	molecular_function	-14	CLCF1
ENSG00000175505	11	67364168	67374177	GO:0012501	programmed cell death	biological_process	-14	CLCF1
ENSG00000184602	16	11668455	11679152	GO:0005739	mitochondrion	cellular_component	-14	SNN
ENSG00000100105	22	31325804	31346346	GO:0022414	reproductive process	biological_process	-14	PATZ1
ENSG00000166477	15	51938025	51971778	GO:0030154	cell differentiation	biological_process	-14	LEO1
ENSG00000169375	15	75369379	75455842	GO:0005634	nucleus	cellular_component	-14	SIN3A
ENSG00000169375	15	75369379	75455842	GO:0043226	organelle	cellular_component	-14	SIN3A
ENSG00000169375	15	75369379	75455842	GO:0140110	transcription regulator activity	molecular_function	-14	SIN3A
ENSG00000169375	15	75369379	75455842	GO:0006355	regulation of DNA-templated transcription	biological_process	-14	SIN3A
